구분,발견일,확진일,시도,시군구,Unnamed: 5,주 소,address,lat,lng
2560,2022-04-25,2022-04-27,충북,단양,단양,영춘면 만종리 산99-1,단양 영춘면 만종리 산99-1,37.0908478,128.3899781
2561,2022-04-26,2022-04-27,충북,보은,보은,속리산면 도화리 산3,보은 속리산면 도화리 산3,36.5137066,127.8648920
2562,2022-04-25,2022-04-27,충북,보은,보은,속리산면 도화리 산4-1,보은 속리산면 도화리 산4-1,36.5213807,127.8707858
2563,2022-04-26,2022-04-27,충북,보은,보은,속리산면 도화리 산4-2,보은 속리산면 도화리 산4-2,36.5210613,127.8623617
2564,2022-04-26,2022-04-27,충북,보은,보은,속리산면 도화리 산4-2,보은 속리산면 도화리 산4-2,36.5210613,127.8623617
2565,2022-04-27,2022-04-28,강원,횡성,횡성,횡성읍 조곡리 산72,횡성 횡성읍 조곡리 산72,37.4853632,128.0206714
2566,2022-04-27,2022-04-28,충북,단양,단양,어상천면 임현리 산1,단양 어상천면 임현리 산1,37.0880276,128.3803321
2567,2022-04-18,2022-04-29,강원,정선,정선,신동읍 가사리 산26,정선 신동읍 가사리 산26,37.2385620,128.6620626
2568,2022-04-22,2022-04-29,강원,정선,정선,사북읍 직전리 산21,정선 사북읍 직전리 산21,37.2812444,128.8236697
2569,2022-04-25,2022-04-29,강원,정선,정선,정선읍 봉양리 산53-2,정선 정선읍 봉양리 산53-2,37.3825762,128.6200760
2570,2022-04-27,2022-04-29,강원,춘천,춘천,동면 만천리 산55-1,춘천 동면 만천리 산55-1,37.8684414,127.7916660
2571,2022-04-25,2022-04-29,강원,강릉,강릉,성산면 산북리 산36,강릉 성산면 산북리 산36,37.7108039,128.8392901
2572,2022-04-25,2022-04-29,강원,강릉,강릉,성산면 산북리 산36,강릉 성산면 산북리 산36,37.7108039,128.8392901
2573,2022-04-27,2022-04-29,강원,강릉,강릉,성산면 어흘리 산341,강릉 성산면 어흘리 산341,37.7006187,128.7954372
2574,2022-04-28,2022-04-29,강원,영월,영월,김삿갓면 예밀리 산1,영월 김삿갓면 예밀리 산1,37.1557826,128.6139333
2575,2022-04-26,2022-04-29,강원,홍천,홍천,내촌면 도관리 산247,홍천 내촌면 도관리 산247,37.8398208,128.0815064
2576,2022-04-26,2022-04-29,강원,홍천,홍천,북방면 성동리 산180,홍천 북방면 성동리 산180,37.7385424,127.8601333
2577,2022-04-28,2022-05-01,강원,고성,고성,간성읍 어천리 산48,고성 간성읍 어천리 산48,38.3595339,128.4348419
2578,2022-04-28,2022-05-03,강원,강릉,강릉,강동면 산성우리 산152-3,강릉 강동면 산성우리 산152-3,37.6661127,129.0118540
2579,2022-04-29,2022-05-04,강원,홍천,홍천,내촌면 광암리 산11-15,홍천 내촌면 광암리 산11-15,37.8515575,128.0857066
2580,2022-05-03,2022-05-04,충북,단양,단양,대강면 직티리 산42,단양 대강면 직티리 산42,36.8919670,128.3271660
2581,2022-05-03,2022-05-04,강원,횡성,횡성,우천면 하궁리 산44-3,횡성 우천면 하궁리 산44-3,37.5067059,128.1276156
2582,2022-05-03,2022-05-04,강원,영월,영월,영월읍 삼옥리 산162,영월 영월읍 삼옥리 산162,37.2203018,128.4864850
2583,2022-04-28,2022-05-08,강원,정선,정선,남면 문곡리 산293-2,정선 남면 문곡리 산293-2,37.2719628,128.6943482
2584,2022-04-27,2022-05-08,강원,정선,정선,남면 문곡리 산176,정선 남면 문곡리 산176,37.2595350,128.7360352
2585,2022-04-27,2022-05-08,강원,정선,정선,북평면 나전리 293,정선 북평면 나전리 293,37.4371552,128.6147676
2586,2022-04-28,2022-05-08,강원,정선,정선,화암면 화암리 산270,정선 화암면 화암리 산270,37.3653628,128.7942699
2587,2022-05-05,2022-05-08,충북,보은,보은,속리산면 만수리 산1-1,보은 속리산면 만수리 산1-1,36.5119781,127.8861595
2588,2022-05-06,2022-05-08,강원,화천,화천,화천읍 동촌리 산4-1,화천 화천읍 동촌리 산4-1,38.1373060,127.8032911
2589,2022-05-06,2022-05-08,강원,화천,화천,화천읍 동촌리 산4-1,화천 화천읍 동촌리 산4-1,38.1373060,127.8032911
2590,2022-05-04,2022-05-08,강원,홍천,홍천,화촌면 풍천리 산77,홍천 화촌면 풍천리 산77,37.8318156,127.8964253
2591,2022-05-08,2022-05-10,충북,충주,충주,살미면 공이리 산65-1,충주 살미면 공이리 산65-1,36.8834500,128.0248602
2592,2022-05-03,2022-05-10,강원,강릉,강릉,강동면 임곡리 831,강릉 강동면 임곡리 831,37.6417718,128.9558461
2593,2022-05-08,2022-05-10,강원,강릉,강릉,강동면 임곡리 416-6,강릉 강동면 임곡리 416-6,37.6700327,128.9655360
2594,2022-05-09,2022-05-12,강원,영월,영월,산솔면 직동리 375-5,영월 산솔면 직동리 375-5,37.1778997,128.7640792
2595,2022-05-06,2022-05-12,강원,횡성,횡성,안흥면 지구리 산38,횡성 안흥면 지구리 산38,37.4357243,128.2137808
2596,2022-05-09,2022-05-12,경기,가평,가평,가평읍 하색리 590,가평 가평읍 하색리 590,37.8184150,127.4881703
2597,2022-05-09,2022-05-12,경기,가평,가평,가평읍 하색리 599,가평 가평읍 하색리 599,37.8200019,127.4879347
2598,2022-05-09,2022-05-12,충북,제천,제천,덕산면 월악리 산14-1,제천 덕산면 월악리 산14-1,36.8810682,128.1108895
2599,2022-05-12,2022-05-13,충북,충주,충주,수안보면 고운리 산1,충주 수안보면 고운리 산1,36.8747590,128.0172530
2600,2022-05-15,2022-05-16,충북,충주,충주,살미면 공이리 산65-1,충주 살미면 공이리 산65-1,36.8834500,128.0248602
2601,2022-05-16,2022-05-17,충북,충주,충주,산척면 명서리 산11-1,충주 산척면 명서리 산11-1,37.0844427,128.0279767
2602,2022-05-17,2022-05-18,충북,제천,제천,한수면 탄지리 산22-1,제천 한수면 탄지리 산22-1,36.9340102,128.0952901
2603,2022-05-17,2022-05-19,강원,횡성,횡성,안흥면 지구리 산245-2,횡성 안흥면 지구리 산245-2,37.4452445,128.2092867
2604,2022-05-17,2022-05-19,강원,횡성,횡성,안흥면 지구리 산236-1,횡성 안흥면 지구리 산236-1,37.4470324,128.2059064
2605,2022-05-18,2022-05-19,경기,가평,가평,북면 화악리 산67,가평 북면 화악리 산67,37.9464528,127.5961417
2606,2022-05-16,2022-05-20,충북,보은,보은,속리산면 만수리 산1-1,보은 속리산면 만수리 산1-1,36.5119781,127.8861595
2607,2022-05-12,2022-05-20,강원,정선,정선,북평면 나전리 산186-1,정선 북평면 나전리 산186-1,37.4142260,128.6519050
2608,2022-05-09,2022-05-20,강원,정선,정선,임계면 낙천리 산68,정선 임계면 낙천리 산68,37.4619324,128.8639584
2609,2022-05-18,2022-05-20,경기,가평,가평,북면 화악리 산67,가평 북면 화악리 산67,37.9464528,127.5961417
2610,2022-05-19,2022-05-20,강원,횡성,횡성,청일면 조현리 산15,횡성 청일면 조현리 산15,36.2394269,126.797224
2611,2022-05-18,2022-05-20,강원,홍천,홍천,화촌면 굴운리 산160-2,홍천 화촌면 굴운리 산160-2,37.7271309,127.9656248
2612,2022-05-23,2022-05-24,충북,단양,단양,영춘면 하리 산37,단양 영춘면 하리 산37,37.0712416,128.4843841
2613,2022-05-23,2022-05-24,강원,평창,평창,봉평면 유포리 산298,평창 봉평면 유포리 산298,37.5388881,128.3273076
2614,2022-05-25,2022-05-27,충북,단양,단양,대강면 두음리 678,단양 대강면 두음리 678,36.9041765,128.3628076
2615,2022-05-30,2022-05-31,강원,춘천,춘천,동면 품걸리 산85-1,춘천 동면 품걸리 산85-1,37.9059289,127.8739090
2616,2022-05-30,2022-05-31,강원,춘천,춘천,동면 품걸리 산81-1,춘천 동면 품걸리 산81-1,37.9048619,127.8735718
2617,2022-05-30,2022-05-31,강원,춘천,춘천,동면 품걸리 산81-1,춘천 동면 품걸리 산81-1,37.9048619,127.8735718
2618,2022-05-28,2022-06-02,충북,보은,보은,속리산면 사내리 산1-1,보은 속리산면 사내리 산1-1,36.5504248,127.8424045
2619,2022-06-02,2022-06-03,충북,보은,보은,속리산면 도화리 28,보은 속리산면 도화리 28,36.5251835,127.8650821
2620,2022-06-04,2022-06-09,충북,보은,보은,속리산면 상판리 산2,보은 속리산면 상판리 산2,36.5217426,127.8363494
2621,2022-06-04,2022-06-09,충북,보은,보은,속리산면 상판리 산2,보은 속리산면 상판리 산2,36.5217426,127.8363494
2622,2022-05-31,2022-06-09,강원,정선,정선,사북읍 직전리 437-1,정선 사북읍 직전리 437-1,37.2486797,128.8390195
2623,2022-06-10,2022-06-12,경기,가평,가평,가평읍 경반리 산50,가평 가평읍 경반리 산50,37.8265803,127.4785750
2624,2022-06-11,2022-06-14,충북,보은,보은,속리산면 상판리 산22-2,보은 속리산면 상판리 산22-2,36.5113658,127.8397967
2625,2022-06-13,2022-06-16,강원,삼척,삼척,노곡면 상군천리 143-1,삼척 노곡면 상군천리 143-1,37.3119142,129.1173747
2626,2022-06-15,2022-06-17,강원,삼척,삼척,가곡면 풍곡리 798,삼척 가곡면 풍곡리 798,37.0985251,129.1874279
2627,2022-06-15,2022-06-17,강원,강릉,강릉,연곡면 삼산리 산4,강릉 연곡면 삼산리 산4,37.7913849,128.6100789
2628,2022-06-16,2022-06-19,충북,제천,제천,덕산면 선고리 산15,제천 덕산면 선고리 산15,36.8874643,128.2061890
2629,2022-06-19,2022-06-21,강원,춘천,춘천,동산면 봉명리 30-5,춘천 동산면 봉명리 30-5,37.7731518,127.8422494
2630,2022-06-17,2022-06-22,강원,정선,정선,사북읍 사북리 산160-3,정선 사북읍 사북리 산160-3,37.2115657,128.7910305
2631,2022-06-21,2022-06-22,경기,가평,가평,가평읍 경반리 산150,가평 가평읍 경반리 산150,37.8471367,127.4339059
2632,2022-06-21,2022-06-24,강원,삼척,삼척,신기면 대평리 산1,삼척 신기면 대평리 산1,37.3219197,129.1056783
2633,2022-06-24,2022-06-26,충북,충주,충주,살미면 공이리 759,충주 살미면 공이리 759,36.8820517,128.0367533
2634,2022-06-22,2022-06-29,충북,보은,보은,속리산면 삼가리 산1-1,보은 속리산면 삼가리 산1-1,36.5064495,127.8568804
2635,2022-06-24,2022-06-29,충북,보은,보은,속리산면 사내리 산1-1,보은 속리산면 사내리 산1-1,36.5504248,127.8424045
2636,2022-06-22,2022-07-04,강원,정선,정선,신동읍 예미리 86-5,정선 신동읍 예미리 86-5,37.2243072,128.6599625
2637,2022-07-04,2022-07-05,충북,단양,단양,대강면 괴평리 산27,단양 대강면 괴평리 산27,36.8930478,128.3513956
2638,2022-07-05,2022-07-06,충북,제천,제천,봉양읍 장평리 626-4,제천 봉양읍 장평리 626-4,37.1351213,128.1375466
2639,2022-07-06,2022-07-07,충북,제천,제천,백운면 방학리 산107-1,제천 백운면 방학리 산107-1,37.1700092,128.0285356
2640,2022-06-30,2022-07-08,경북,문경,문경,산북면 호암리 463-1,문경 산북면 호암리 463-1,36.7545569,128.2286731
2641,2022-07-04,2022-07-08,충북,단양,단양,가곡면 대대리 58-1,단양 가곡면 대대리 58-1,37.0105991,128.4333434
2642,2022-07-04,2022-07-10,강원,삼척,삼척,가곡면 풍곡리 산128-63,삼척 가곡면 풍곡리 산128-63,37.0832670,129.1910658
2643,2022-07-04,2022-07-10,강원,삼척,삼척,가곡면 풍곡리 산128-63,삼척 가곡면 풍곡리 산128-63,37.0832670,129.1910658
2644,2022-07-04,2022-07-10,강원,삼척,삼척,가곡면 풍곡리 산128-63,삼척 가곡면 풍곡리 산128-63,37.0832670,129.1910658
2645,2022-07-18,2022-07-20,충북,단양,단양,영춘면 동대리 388,단양 영춘면 동대리 388,37.0635755,128.5362090
2646,2022-07-19,2022-07-20,경북,문경,문경,산북면 호암리 산50,문경 산북면 호암리 산50,36.7648629,128.2304408
2647,2022-07-16,2022-07-19,충북,충주,충주,수안보면 안보리 108,충주 수안보면 안보리 108,36.8374297,128.0104295
2648,2022-07-20,2022-07-21,충북,충주,충주,수안보면 안보리 624-2,충주 수안보면 안보리 624-2,36.8384884,128.0083724
2649,2022-07-27,2022-07-28,충북,단양,단양,영춘면 동대리 산84,단양 영춘면 동대리 산84,37.0631596,128.5220323
2650,2022-07-26,2022-07-29,강원,삼척,삼척,하장면 용연리 산141,삼척 하장면 용연리 산141,37.3113869,128.9275962
2651,2022-07-28,2022-08-04,강원,정선,정선,화암면 화암리 산398,정선 화암면 화암리 산398,37.3329003,128.7755676
2652,2022-07-31,2022-08-05,충북,충주,충주,엄정면 유봉리 산70-1,충주 엄정면 유봉리 산70-1,37.1645064,127.9127245
2653,2022-08-04,2022-08-09,경북,문경,문경,농암면 내서리 산22-1,문경 농암면 내서리 산22-1,36.5690480,127.9704469
2654,2022-08-11,2022-08-14,충북,충주,충주,동량면 화암리 산4,충주 동량면 화암리 산4,37.0051276,128.0165958
2655,2022-08-14,2022-08-17,경북,문경,문경,산북면 호암리 130,문경 산북면 호암리 130,36.7666032,128.2304934
2656,2022-08-18,2022-08-22,경북,영주,영주,부석면 북지리 570-1,영주 부석면 북지리 570-1,37.0066515,128.6792147
2657,2022-08-18,2022-08-22,경북,영주,영주,부석면 북지리 570-1,영주 부석면 북지리 570-1,37.0066515,128.6792147
2658,2022-08-17,2022-08-23,강원,홍천,홍천,서석면 풍암리 산149-2,홍천 서석면 풍암리 산149-2,37.6912287,128.1671436
2659,2022-09-06,2022-09-07,충북,제천,제천,봉양읍 원박리 783-1,제천 봉양읍 원박리 783-1,37.1285656,128.0770283
2660,2022-09-10,2022-09-13,충북,충주,충주,엄정면 유봉리 163,충주 엄정면 유봉리 163,37.1594044,127.9195365
2661,2022-09-15,2022-09-19,경북,문경,문경,마성면 정리 564-7,문경 마성면 정리 564-7,36.6887247,128.0938535
2662,2022-10-13,2022-10-14,경북,문경,문경,농암면 궁기리 72-2,문경 농암면 궁기리 72-2,36.6139102,127.9626651
2663,2022-10-14,2022-10-18,충북,단양,단양,영춘면 동대리 995-5,단양 영춘면 동대리 995-5,37.0641621,128.5417219
2664,2022-10-17,2022-10-18,경북,문경,문경,농암면 화산리 612-4,문경 농암면 화산리 612-4,36.5809685,127.9833959
2665,2022-10-15,2022-10-19,강원,원주,원주,귀래면 귀래리 1792,원주 귀래면 귀래리 1792,37.2307127,127.8538815
2666,2022-10-15,2022-10-19,강원,원주,원주,귀래면 귀래리 1792,원주 귀래면 귀래리 1792,37.2307127,127.8538815
2667,2022-10-19,2022-10-21,경북,영주,영주,풍기읍 창락리 산23-2,영주 풍기읍 창락리 산23-2,36.8940648,128.4819549
2668,2022-10-22,2022-10-24,경북,문경,문경,가은읍 하괴리 939,문경 가은읍 하괴리 939,36.6575509,128.0504410
2669,2022-10-23,2022-10-25,충북,충주,충주,소태면 동막리 산58-1,충주 소태면 동막리 산58-1,37.1115340,127.8956064
2670,2022-10-23,2022-10-27,강원,횡성,횡성,강림면 월현리 산415,횡성 강림면 월현리 산415,37.3642264,128.1617965
2671,2022-10-22,2022-10-27,강원,원주,원주,귀래면 귀래리 산1-1,원주 귀래면 귀래리 산1-1,37.2321093,127.8579107
2672,2022-10-27,2022-10-28,충북,충주,충주,소태면 동막리 산58-1,충주 소태면 동막리 산58-1,37.1115340,127.8956064
2673,2022-10-27,2022-10-30,강원,원주,원주,귀래면 귀래리 1809,원주 귀래면 귀래리 1809,37.2313499,127.8568891
2674,2022-10-27,2022-10-30,강원,원주,원주,귀래면 귀래리 산1-1,원주 귀래면 귀래리 산1-1,37.2321093,127.8579107
2675,2022-10-27,2022-10-30,강원,원주,원주,문막읍 비두리 산196,원주 문막읍 비두리 산196,37.2352809,127.8590783
2676,2022-10-28,2022-10-30,강원,원주,원주,귀래면 운남리 산107,원주 귀래면 운남리 산107,37.1551739,127.8962968
2677,2022-10-28,2022-10-30,경북,문경,문경,농암면 궁기리 268,문경 농암면 궁기리 268,36.6179230,127.9578102
2678,2022-10-28,2022-11-01,강원,원주,원주,귀래면 귀래리 산4,원주 귀래면 귀래리 산4,37.2292847,127.8586044
2679,2022-10-31,2022-11-01,경북,문경,문경,가은읍 상괴리 산64-1,문경 가은읍 상괴리 산64-1,36.6585560,128.0202322
2680,2022-11-01,2022-11-02,경북,문경,문경,가은읍 상괴리 산54,문경 가은읍 상괴리 산54,36.6580981,128.0166500
2681,2022-10-31,2022-11-03,강원,태백,태백,창죽동 99,태백 창죽동 99,37.2430982,128.9507537
2682,2022-11-01,2022-11-03,강원,원주,원주,귀래면 운남리 산104,원주 귀래면 운남리 산104,37.1554216,127.8995660
2683,2022-11-01,2022-11-03,경북,문경,문경,문경읍 고요리 1029-4,문경 문경읍 고요리 1029-4,36.7446904,128.1583048
2684,2022-11-02,2022-11-04,강원,태백,태백,창죽동 산76,태백 창죽동 산76,37.2398601,128.9218007
2685,2022-11-01,2022-11-06,강원,강릉,강릉,사천면 산대월리 291,강릉 사천면 산대월리 291,37.8090551,128.8730561
2686,2022-11-04,2022-11-06,강원,원주,원주,귀래면 운남리 339-4,원주 귀래면 운남리 339-4,37.1775938,127.9008909
2687,2022-11-05,2022-11-07,충북,충주,충주,소태면 구룡리 산11,충주 소태면 구룡리 산11,37.1288015,127.8932263
2688,2022-11-04,2022-11-08,충북,단양,단양,대강면 용부원리 1,단양 대강면 용부원리 1,36.9131515,128.4348020
2689,2022-11-05,2022-11-08,충북,단양,단양,단양읍 천동리 산442,단양 단양읍 천동리 산442,36.9551097,128.441678
2690,2022-11-06,2022-11-08,경북,문경,문경,농암면 화산리 465,문경 농암면 화산리 465,36.5922961,127.9931861
2691,2022-11-11,2022-11-13,충북,단양,단양,단양읍 노동리 811,단양 단양읍 노동리 811,36.9559646,128.3936298
2692,2022-11-10,2022-11-14,충북,충주,충주,동량면 조동리 산135-1,충주 동량면 조동리 산135-1,37.0235114,127.9830081
2693,2022-11-11,2022-11-14,충북,충주,충주,소태면 구룡리 산16,충주 소태면 구룡리 산16,37.1329814,127.8952039
2694,2022-11-15,2022-11-16,경북,문경,문경,문경읍 팔영리 산135-1,문경 문경읍 팔영리 산135-1,36.7716320,128.1231983
